MCS_value, Channel_width_MHz,  short_GI, Throughput_Mbits_per_s,  Distance_m,Protocol
7,		40 , 		1,		0 , 		63,tcp
0,		20 , 		0,		5.36455 , 		64,tcp
0,		20 , 		1,		5.89741 , 		64,tcp
0,		40 , 		0,		11.1635 , 		64,tcp
0,		40 , 		1,		12.3103 , 		64,tcp
1,		20 , 		0,		10.6781 , 		64,tcp
1,		20 , 		1,		11.7439 , 		64,tcp
1,		40 , 		0,		22.261 , 		64,tcp
1,		40 , 		1,		24.8882 , 		64,tcp
2,		20 , 		0,		16.1354 , 		64,tcp
2,		20 , 		1,		17.6749 , 		64,tcp
2,		40 , 		0,		0 , 		64,tcp
2,		40 , 		1,		0 , 		64,tcp
3,		20 , 		0,		0 , 		64,tcp
3,		20 , 		1,		0 , 		64,tcp
3,		40 , 		0,		0 , 		64,tcp
3,		40 , 		1,		0 , 		64,tcp
4,		20 , 		0,		0 , 		64,tcp
4,		20 , 		1,		0 , 		64,tcp
4,		40 , 		0,		0 , 		64,tcp
4,		40 , 		1,		0 , 		64,tcp
5,		20 , 		0,		0 , 		64,tcp
5,		20 , 		1,		0 , 		64,tcp
5,		40 , 		0,		0 , 		64,tcp
5,		40 , 		1,		0 , 		64,tcp
6,		20 , 		0,		0 , 		64,tcp
6,		20 , 		1,		0 , 		64,tcp
6,		40 , 		0,		0 , 		64,tcp
6,		40 , 		1,		0 , 		64,tcp
7,		20 , 		0,		0 , 		64,tcp
7,		20 , 		1,		0 , 		64,tcp
7,		40 , 		0,		0 , 		64,tcp
7,		40 , 		1,		0 , 		64,tcp
0,		20 , 		0,		5.2684 , 		65,tcp
0,		20 , 		1,		5.9229 , 		65,tcp
0,		40 , 		0,		11.1311 , 		65,tcp
0,		40 , 		1,		12.5188 , 		65,tcp
1,		20 , 		0,		10.6399 , 		65,tcp
1,		20 , 		1,		11.986 , 		65,tcp
1,		40 , 		0,		22.2019 , 		65,tcp
1,		40 , 		1,		24.7735 , 		65,tcp
2,		20 , 		0,		16.0276 , 		65,tcp
2,		20 , 		1,		17.8973 , 		65,tcp
2,		40 , 		0,		0 , 		65,tcp
2,		40 , 		1,		0 , 		65,tcp
3,		20 , 		0,		0 , 		65,tcp
3,		20 , 		1,		0 , 		65,tcp
3,		40 , 		0,		0 , 		65,tcp
3,		40 , 		1,		0 , 		65,tcp
4,		20 , 		0,		0 , 		65,tcp
4,		20 , 		1,		0 , 		65,tcp
4,		40 , 		0,		0 , 		65,tcp
4,		40 , 		1,		0 , 		65,tcp
5,		20 , 		0,		0 , 		65,tcp
5,		20 , 		1,		0 , 		65,tcp
5,		40 , 		0,		0 , 		65,tcp
5,		40 , 		1,		0 , 		65,tcp
6,		20 , 		0,		0 , 		65,tcp
6,		20 , 		1,		0 , 		65,tcp
6,		40 , 		0,		0 , 		65,tcp
6,		40 , 		1,		0 , 		65,tcp
7,		20 , 		0,		0 , 		65,tcp
7,		20 , 		1,		0 , 		65,tcp
7,		40 , 		0,		0 , 		65,tcp
7,		40 , 		1,		0 , 		65,tcp
0,		20 , 		0,		5.37961 , 		66,tcp
0,		20 , 		1,		5.88699 , 		66,tcp
0,		40 , 		0,		11.0257 , 		66,tcp
0,		40 , 		1,		12.3219 , 		66,tcp
1,		20 , 		0,		10.8218 , 		66,tcp
1,		20 , 		1,		11.8829 , 		66,tcp
1,		40 , 		0,		21.8474 , 		66,tcp
1,		40 , 		1,		24.1468 , 		66,tcp
2,		20 , 		0,		16.1087 , 		66,tcp
2,		20 , 		1,		17.8011 , 		66,tcp
2,		40 , 		0,		0 , 		66,tcp
2,		40 , 		1,		0 , 		66,tcp
3,		20 , 		0,		0 , 		66,tcp
3,		20 , 		1,		0 , 		66,tcp
3,		40 , 		0,		0 , 		66,tcp
3,		40 , 		1,		0 , 		66,tcp
4,		20 , 		0,		0 , 		66,tcp
4,		20 , 		1,		0 , 		66,tcp
4,		40 , 		0,		0 , 		66,tcp
4,		40 , 		1,		0 , 		66,tcp
5,		20 , 		0,		0 , 		66,tcp
5,		20 , 		1,		0 , 		66,tcp
5,		40 , 		0,		0 , 		66,tcp
5,		40 , 		1,		0 , 		66,tcp
6,		20 , 		0,		0 , 		66,tcp
6,		20 , 		1,		0 , 		66,tcp
6,		40 , 		0,		0 , 		66,tcp
6,		40 , 		1,		0 , 		66,tcp
7,		20 , 		0,		0 , 		66,tcp
7,		20 , 		1,		0 , 		66,tcp
7,		40 , 		0,		0 , 		66,tcp
7,		40 , 		1,		0 , 		66,tcp
0,		20 , 		0,		5.37034 , 		67,tcp
0,		20 , 		1,		5.87772 , 		67,tcp
0,		40 , 		0,		10.9851 , 		67,tcp
0,		40 , 		1,		12.1829 , 		67,tcp
1,		20 , 		0,		10.655 , 		67,tcp
1,		20 , 		1,		11.9477 , 		67,tcp
1,		40 , 		0,		21.8243 , 		67,tcp
1,		40 , 		1,		24.0356 , 		67,tcp
2,		20 , 		0,		15.9199 , 		67,tcp
2,		20 , 		1,		17.8127 , 		67,tcp
2,		40 , 		0,		0 , 		67,tcp
2,		40 , 		1,		0 , 		67,tcp
3,		20 , 		0,		0 , 		67,tcp
3,		20 , 		1,		0 , 		67,tcp
3,		40 , 		0,		0 , 		67,tcp
3,		40 , 		1,		0 , 		67,tcp
4,		20 , 		0,		0 , 		67,tcp
4,		20 , 		1,		0 , 		67,tcp
4,		40 , 		0,		0 , 		67,tcp
4,		40 , 		1,		0 , 		67,tcp
5,		20 , 		0,		0 , 		67,tcp
5,		20 , 		1,		0 , 		67,tcp
5,		40 , 		0,		0 , 		67,tcp
5,		40 , 		1,		0 , 		67,tcp
6,		20 , 		0,		0 , 		67,tcp
6,		20 , 		1,		0 , 		67,tcp
6,		40 , 		0,		0 , 		67,tcp
6,		40 , 		1,		0 , 		67,tcp
7,		20 , 		0,		0 , 		67,tcp
7,		20 , 		1,		0 , 		67,tcp
7,		40 , 		0,		0 , 		67,tcp
7,		40 , 		1,		0 , 		67,tcp
0,		20 , 		0,		5.39119 , 		68,tcp
0,		20 , 		1,		5.90668 , 		68,tcp
0,		40 , 		0,		11.0442 , 		68,tcp
0,		40 , 		1,		12.3242 , 		68,tcp
1,		20 , 		0,		10.7106 , 		68,tcp
1,		20 , 		1,		11.8551 , 		68,tcp
1,		40 , 		0,		21.0053 , 		68,tcp
1,		40 , 		1,		23.0209 , 		68,tcp
2,		20 , 		0,		15.6419 , 		68,tcp
2,		20 , 		1,		17.4409 , 		68,tcp
2,		40 , 		0,		0 , 		68,tcp
2,		40 , 		1,		0 , 		68,tcp
3,		20 , 		0,		0 , 		68,tcp
3,		20 , 		1,		0 , 		68,tcp
3,		40 , 		0,		0 , 		68,tcp
3,		40 , 		1,		0 , 		68,tcp
4,		20 , 		0,		0 , 		68,tcp
4,		20 , 		1,		0 , 		68,tcp
4,		40 , 		0,		0 , 		68,tcp
4,		40 , 		1,		0 , 		68,tcp
5,		20 , 		0,		0 , 		68,tcp
5,		20 , 		1,		0 , 		68,tcp
5,		40 , 		0,		0 , 		68,tcp
5,		40 , 		1,		0 , 		68,tcp
6,		20 , 		0,		0 , 		68,tcp
6,		20 , 		1,		0 , 		68,tcp
6,		40 , 		0,		0 , 		68,tcp
6,		40 , 		1,		0 , 		68,tcp
7,		20 , 		0,		0 , 		68,tcp
7,		20 , 		1,		0 , 		68,tcp
7,		40 , 		0,		0 , 		68,tcp
7,		40 , 		1,		0 , 		68,tcp
0,		20 , 		0,		5.44216 , 		69,tcp
0,		20 , 		1,		5.92174 , 		69,tcp
0,		40 , 		0,		10.9978 , 		69,tcp
0,		40 , 		1,		12.1319 , 		69,tcp
1,		20 , 		0,		10.7129 , 		69,tcp
1,		20 , 		1,		11.8539 , 		69,tcp
1,		40 , 		0,		19.7797 , 		69,tcp
1,		40 , 		1,		22.1023 , 		69,tcp
2,		20 , 		0,		15.226 , 		69,tcp
2,		20 , 		1,		17.0829 , 		69,tcp
2,		40 , 		0,		0 , 		69,tcp
2,		40 , 		1,		0 , 		69,tcp
3,		20 , 		0,		0 , 		69,tcp
3,		20 , 		1,		0 , 		69,tcp
3,		40 , 		0,		0 , 		69,tcp
3,		40 , 		1,		0 , 		69,tcp
4,		20 , 		0,		0 , 		69,tcp
4,		20 , 		1,		0 , 		69,tcp
4,		40 , 		0,		0 , 		69,tcp
4,		40 , 		1,		0 , 		69,tcp
5,		20 , 		0,		0 , 		69,tcp
5,		20 , 		1,		0 , 		69,tcp
5,		40 , 		0,		0 , 		69,tcp
5,		40 , 		1,		0 , 		69,tcp
6,		20 , 		0,		0 , 		69,tcp
6,		20 , 		1,		0 , 		69,tcp
6,		40 , 		0,		0 , 		69,tcp
6,		40 , 		1,		0 , 		69,tcp
7,		20 , 		0,		0 , 		69,tcp
7,		20 , 		1,		0 , 		69,tcp
7,		40 , 		0,		0 , 		69,tcp
7,		40 , 		1,		0 , 		69,tcp
0,		20 , 		0,		5.2742 , 		70,tcp
0,		20 , 		1,		5.97271 , 		70,tcp
0,		40 , 		0,		10.9608 , 		70,tcp
0,		40 , 		1,		12.3567 , 		70,tcp
1,		20 , 		0,		10.7685 , 		70,tcp
1,		20 , 		1,		11.8933 , 		70,tcp
1,		40 , 		0,		17.9251 , 		70,tcp
1,		40 , 		1,		19.4055 , 		70,tcp
2,		20 , 		0,		14.7024 , 		70,tcp
2,		20 , 		1,		16.1574 , 		70,tcp
2,		40 , 		0,		0 , 		70,tcp
2,		40 , 		1,		0 , 		70,tcp
3,		20 , 		0,		0 , 		70,tcp
3,		20 , 		1,		0 , 		70,tcp
3,		40 , 		0,		0 , 		70,tcp
3,		40 , 		1,		0 , 		70,tcp
4,		20 , 		0,		0 , 		70,tcp
4,		20 , 		1,		0 , 		70,tcp
4,		40 , 		0,		0 , 		70,tcp
4,		40 , 		1,		0 , 		70,tcp
5,		20 , 		0,		0 , 		70,tcp
5,		20 , 		1,		0 , 		70,tcp
5,		40 , 		0,		0 , 		70,tcp
5,		40 , 		1,		0 , 		70,tcp
6,		20 , 		0,		0 , 		70,tcp
6,		20 , 		1,		0 , 		70,tcp
6,		40 , 		0,		0 , 		70,tcp
6,		40 , 		1,		0 , 		70,tcp
7,		20 , 		0,		0 , 		70,tcp
7,		20 , 		1,		0 , 		70,tcp
7,		40 , 		0,		0 , 		70,tcp
7,		40 , 		1,		0 , 		70,tcp
0,		20 , 		0,		5.419 , 		71,tcp
0,		20 , 		1,		5.92406 , 		71,tcp
0,		40 , 		0,		10.999 , 		71,tcp
0,		40 , 		1,		12.3277 , 		71,tcp
1,		20 , 		0,		10.7859 , 		71,tcp
1,		20 , 		1,		11.9049 , 		71,tcp
1,		40 , 		0,		14.3549 , 		71,tcp
1,		40 , 		1,		15.9303 , 		71,tcp
2,		20 , 		0,		13.1791 , 		71,tcp
2,		20 , 		1,		14.6862 , 		71,tcp
2,		40 , 		0,		0 , 		71,tcp
2,		40 , 		1,		0 , 		71,tcp
3,		20 , 		0,		0 , 		71,tcp
3,		20 , 		1,		0 , 		71,tcp
3,		40 , 		0,		0 , 		71,tcp
3,		40 , 		1,		0 , 		71,tcp
4,		20 , 		0,		0 , 		71,tcp
4,		20 , 		1,		0 , 		71,tcp
4,		40 , 		0,		0 , 		71,tcp
4,		40 , 		1,		0 , 		71,tcp
5,		20 , 		0,		0 , 		71,tcp
5,		20 , 		1,		0 , 		71,tcp
5,		40 , 		0,		0 , 		71,tcp
5,		40 , 		1,		0 , 		71,tcp
6,		20 , 		0,		0 , 		71,tcp
6,		20 , 		1,		0 , 		71,tcp
6,		40 , 		0,		0 , 		71,tcp
6,		40 , 		1,		0 , 		71,tcp
7,		20 , 		0,		0 , 		71,tcp
7,		20 , 		1,		0 , 		71,tcp
7,		40 , 		0,		0 , 		71,tcp
7,		40 , 		1,		0 , 		71,tcp
0,		20 , 		0,		5.29389 , 		72,tcp
0,		20 , 		1,		5.88815 , 		72,tcp
0,		40 , 		0,		11.0824 , 		72,tcp
0,		40 , 		1,		12.2339 , 		72,tcp
1,		20 , 		0,		10.6469 , 		72,tcp
1,		20 , 		1,		11.8968 , 		72,tcp
1,		40 , 		0,		9.51973 , 		72,tcp
1,		40 , 		1,		10.7801 , 		72,tcp
2,		20 , 		0,		11.5238 , 		72,tcp
2,		20 , 		1,		12.3462 , 		72,tcp
2,		40 , 		0,		0 , 		72,tcp
2,		40 , 		1,		0 , 		72,tcp
3,		20 , 		0,		0 , 		72,tcp
3,		20 , 		1,		0 , 		72,tcp
3,		40 , 		0,		0 , 		72,tcp
3,		40 , 		1,		0 , 		72,tcp
4,		20 , 		0,		0 , 		72,tcp
4,		20 , 		1,		0 , 		72,tcp
4,		40 , 		0,		0 , 		72,tcp
4,		40 , 		1,		0 , 		72,tcp
5,		20 , 		0,		0 , 		72,tcp
5,		20 , 		1,		0 , 		72,tcp
5,		40 , 		0,		0 , 		72,tcp
5,		40 , 		1,		0 , 		72,tcp
6,		20 , 		0,		0 , 		72,tcp
6,		20 , 		1,		0 , 		72,tcp
6,		40 , 		0,		0 , 		72,tcp
6,		40 , 		1,		0 , 		72,tcp
7,		20 , 		0,		0 , 		72,tcp
7,		20 , 		1,		0 , 		72,tcp
7,		40 , 		0,		0 , 		72,tcp
7,		40 , 		1,		0 , 		72,tcp
0,		20 , 		0,		5.32748 , 		73,tcp
0,		20 , 		1,		5.94607 , 		73,tcp
0,		40 , 		0,		10.9469 , 		73,tcp
0,		40 , 		1,		12.2651 , 		73,tcp
1,		20 , 		0,		10.7384 , 		73,tcp
1,		20 , 		1,		11.8701 , 		73,tcp
1,		40 , 		0,		4.61854 , 		73,tcp
1,		40 , 		1,		0.677664 , 		73,tcp
2,		20 , 		0,		8.61386 , 		73,tcp
2,		20 , 		1,		9.54869 , 		73,tcp
2,		40 , 		0,		0 , 		73,tcp
2,		40 , 		1,		0 , 		73,tcp
3,		20 , 		0,		0 , 		73,tcp
3,		20 , 		1,		0 , 		73,tcp
3,		40 , 		0,		0 , 		73,tcp
3,		40 , 		1,		0 , 		73,tcp
4,		20 , 		0,		0 , 		73,tcp
4,		20 , 		1,		0 , 		73,tcp
4,		40 , 		0,		0 , 		73,tcp
4,		40 , 		1,		0 , 		73,tcp
5,		20 , 		0,		0 , 		73,tcp
5,		20 , 		1,		0 , 		73,tcp
5,		40 , 		0,		0 , 		73,tcp
5,		40 , 		1,		0 , 		73,tcp
6,		20 , 		0,		0 , 		73,tcp
6,		20 , 		1,		0 , 		73,tcp
6,		40 , 		0,		0 , 		73,tcp
6,		40 , 		1,		0 , 		73,tcp
7,		20 , 		0,		0 , 		73,tcp
7,		20 , 		1,		0 , 		73,tcp
7,		40 , 		0,		0 , 		73,tcp
7,		40 , 		1,		0 , 		73,tcp
0,		20 , 		0,		5.36455 , 		74,tcp
0,		20 , 		1,		5.85687 , 		74,tcp
0,		40 , 		0,		11.116 , 		74,tcp
0,		40 , 		1,		12.3184 , 		74,tcp
1,		20 , 		0,		10.6248 , 		74,tcp
1,		20 , 		1,		11.7786 , 		74,tcp
1,		40 , 		0,		0 , 		74,tcp
1,		40 , 		1,		0.0023168 , 		74,tcp
2,		20 , 		0,		5.09001 , 		74,tcp
2,		20 , 		1,		5.67848 , 		74,tcp
2,		40 , 		0,		0 , 		74,tcp
2,		40 , 		1,		0 , 		74,tcp
3,		20 , 		0,		0 , 		74,tcp
3,		20 , 		1,		0 , 		74,tcp
3,		40 , 		0,		0 , 		74,tcp
3,		40 , 		1,		0 , 		74,tcp
4,		20 , 		0,		0 , 		74,tcp
4,		20 , 		1,		0 , 		74,tcp
4,		40 , 		0,		0 , 		74,tcp
4,		40 , 		1,		0 , 		74,tcp
5,		20 , 		0,		0 , 		74,tcp
5,		20 , 		1,		0 , 		74,tcp
5,		40 , 		0,		0 , 		74,tcp
5,		40 , 		1,		0 , 		74,tcp
6,		20 , 		0,		0 , 		74,tcp
6,		20 , 		1,		0 , 		74,tcp
6,		40 , 		0,		0 , 		74,tcp
6,		40 , 		1,		0 , 		74,tcp
7,		20 , 		0,		0 , 		74,tcp
7,		20 , 		1,		0 , 		74,tcp
7,		40 , 		0,		0 , 		74,tcp
7,		40 , 		1,		0 , 		74,tcp
0,		20 , 		0,		5.30663 , 		75,tcp
0,		20 , 		1,		5.89162 , 		75,tcp
0,		40 , 		0,		11.2353 , 		75,tcp
0,		40 , 		1,		12.3196 , 		75,tcp
1,		20 , 		0,		10.9168 , 		75,tcp
1,		20 , 		1,		11.8574 , 		75,tcp
1,		40 , 		0,		0 , 		75,tcp
1,		40 , 		1,		0.0011584 , 		75,tcp
2,		20 , 		0,		0.566458 , 		75,tcp
2,		20 , 		1,		0.348678 , 		75,tcp
2,		40 , 		0,		0 , 		75,tcp
2,		40 , 		1,		0 , 		75,tcp
3,		20 , 		0,		0 , 		75,tcp
3,		20 , 		1,		0 , 		75,tcp
3,		40 , 		0,		0 , 		75,tcp
3,		40 , 		1,		0 , 		75,tcp
4,		20 , 		0,		0 , 		75,tcp
4,		20 , 		1,		0 , 		75,tcp
4,		40 , 		0,		0 , 		75,tcp
4,		40 , 		1,		0 , 		75,tcp
5,		20 , 		0,		0 , 		75,tcp
5,		20 , 		1,		0 , 		75,tcp
5,		40 , 		0,		0 , 		75,tcp
5,		40 , 		1,		0 , 		75,tcp
6,		20 , 		0,		0 , 		75,tcp
6,		20 , 		1,		0 , 		75,tcp
6,		40 , 		0,		0 , 		75,tcp
6,		40 , 		1,		0 , 		75,tcp
7,		20 , 		0,		0 , 		75,tcp
7,		20 , 		1,		0 , 		75,tcp
7,		40 , 		0,		0 , 		75,tcp
7,		40 , 		1,		0 , 		75,tcp
0,		20 , 		0,		5.28578 , 		76,tcp
0,		20 , 		1,		5.84644 , 		76,tcp
0,		40 , 		0,		10.9978 , 		76,tcp
0,		40 , 		1,		12.3706 , 		76,tcp
1,		20 , 		0,		10.7801 , 		76,tcp
1,		20 , 		1,		11.9443 , 		76,tcp
1,		40 , 		0,		0 , 		76,tcp
1,		40 , 		1,		0 , 		76,tcp
2,		20 , 		0,		0 , 		76,tcp
2,		20 , 		1,		0 , 		76,tcp
2,		40 , 		0,		0 , 		76,tcp
2,		40 , 		1,		0 , 		76,tcp
3,		20 , 		0,		0 , 		76,tcp
3,		20 , 		1,		0 , 		76,tcp
3,		40 , 		0,		0 , 		76,tcp
3,		40 , 		1,		0 , 		76,tcp
4,		20 , 		0,		0 , 		76,tcp
4,		20 , 		1,		0 , 		76,tcp
4,		40 , 		0,		0 , 		76,tcp
4,		40 , 		1,		0 , 		76,tcp
5,		20 , 		0,		0 , 		76,tcp
5,		20 , 		1,		0 , 		76,tcp
5,		40 , 		0,		0 , 		76,tcp
5,		40 , 		1,		0 , 		76,tcp
6,		20 , 		0,		0 , 		76,tcp
6,		20 , 		1,		0 , 		76,tcp
6,		40 , 		0,		0 , 		76,tcp
6,		40 , 		1,		0 , 		76,tcp
7,		20 , 		0,		0 , 		76,tcp
7,		20 , 		1,		0 , 		76,tcp
7,		40 , 		0,		0 , 		76,tcp
7,		40 , 		1,		0 , 		76,tcp
0,		20 , 		0,		5.33443 , 		77,tcp
0,		20 , 		1,		5.90552 , 		77,tcp
0,		40 , 		0,		11.145 , 		77,tcp
0,		40 , 		1,		12.3231 , 		77,tcp
1,		20 , 		0,		10.7754 , 		77,tcp
1,		20 , 		1,		11.9512 , 		77,tcp
1,		40 , 		0,		0 , 		77,tcp
1,		40 , 		1,		0 , 		77,tcp
2,		20 , 		0,		0 , 		77,tcp
2,		20 , 		1,		0 , 		77,tcp
2,		40 , 		0,		0 , 		77,tcp
2,		40 , 		1,		0 , 		77,tcp
3,		20 , 		0,		0 , 		77,tcp
3,		20 , 		1,		0 , 		77,tcp
3,		40 , 		0,		0 , 		77,tcp
3,		40 , 		1,		0 , 		77,tcp
4,		20 , 		0,		0 , 		77,tcp
4,		20 , 		1,		0 , 		77,tcp
4,		40 , 		0,		0 , 		77,tcp
4,		40 , 		1,		0 , 		77,tcp
5,		20 , 		0,		0 , 		77,tcp
5,		20 , 		1,		0 , 		77,tcp
5,		40 , 		0,		0 , 		77,tcp
5,		40 , 		1,		0 , 		77,tcp
6,		20 , 		0,		0 , 		77,tcp
6,		20 , 		1,		0 , 		77,tcp
6,		40 , 		0,		0 , 		77,tcp
6,		40 , 		1,		0 , 		77,tcp
7,		20 , 		0,		0 , 		77,tcp
7,		20 , 		1,		0 , 		77,tcp
7,		40 , 		0,		0 , 		77,tcp
7,		40 , 		1,		0 , 		77,tcp
0,		20 , 		0,		5.31011 , 		78,tcp
0,		20 , 		1,		5.909 , 		78,tcp
0,		40 , 		0,		10.9782 , 		78,tcp
0,		40 , 		1,		12.5015 , 		78,tcp
1,		20 , 		0,		10.6075 , 		78,tcp
1,		20 , 		1,		11.9269 , 		78,tcp
1,		40 , 		0,		0 , 		78,tcp
1,		40 , 		1,		0 , 		78,tcp
2,		20 , 		0,		0 , 		78,tcp
2,		20 , 		1,		0 , 		78,tcp
2,		40 , 		0,		0 , 		78,tcp
2,		40 , 		1,		0 , 		78,tcp
3,		20 , 		0,		0 , 		78,tcp
3,		20 , 		1,		0 , 		78,tcp
3,		40 , 		0,		0 , 		78,tcp
3,		40 , 		1,		0 , 		78,tcp
4,		20 , 		0,		0 , 		78,tcp
4,		20 , 		1,		0 , 		78,tcp
4,		40 , 		0,		0 , 		78,tcp
4,		40 , 		1,		0 , 		78,tcp
5,		20 , 		0,		0 , 		78,tcp
5,		20 , 		1,		0 , 		78,tcp
5,		40 , 		0,		0 , 		78,tcp
5,		40 , 		1,		0 , 		78,tcp
6,		20 , 		0,		0 , 		78,tcp
6,		20 , 		1,		0 , 		78,tcp
6,		40 , 		0,		0 , 		78,tcp
6,		40 , 		1,		0 , 		78,tcp
7,		20 , 		0,		0 , 		78,tcp
7,		20 , 		1,		0 , 		78,tcp
7,		40 , 		0,		0 , 		78,tcp
7,		40 , 		1,		0 , 		78,tcp
0,		20 , 		0,		5.27072 , 		79,tcp
0,		20 , 		1,		5.9646 , 		79,tcp
0,		40 , 		0,		11.2133 , 		79,tcp
0,		40 , 		1,		12.3022 , 		79,tcp
1,		20 , 		0,		10.7198 , 		79,tcp
1,		20 , 		1,		11.8852 , 		79,tcp
1,		40 , 		0,		0 , 		79,tcp
1,		40 , 		1,		0 , 		79,tcp
2,		20 , 		0,		0 , 		79,tcp
2,		20 , 		1,		0 , 		79,tcp
2,		40 , 		0,		0 , 		79,tcp
2,		40 , 		1,		0 , 		79,tcp
3,		20 , 		0,		0 , 		79,tcp
3,		20 , 		1,		0 , 		79,tcp
3,		40 , 		0,		0 , 		79,tcp
3,		40 , 		1,		0 , 		79,tcp
4,		20 , 		0,		0 , 		79,tcp
4,		20 , 		1,		0 , 		79,tcp
4,		40 , 		0,		0 , 		79,tcp
4,		40 , 		1,		0 , 		79,tcp
5,		20 , 		0,		0 , 		79,tcp
5,		20 , 		1,		0 , 		79,tcp
5,		40 , 		0,		0 , 		79,tcp
5,		40 , 		1,		0 , 		79,tcp
6,		20 , 		0,		0 , 		79,tcp
6,		20 , 		1,		0 , 		79,tcp
6,		40 , 		0,		0 , 		79,tcp
6,		40 , 		1,		0 , 		79,tcp
7,		20 , 		0,		0 , 		79,tcp
7,		20 , 		1,		0 , 		79,tcp
7,		40 , 		0,		0 , 		79,tcp
7,		40 , 		1,		0 , 		79,tcp
0,		20 , 		0,		5.36108 , 		80,tcp
0,		20 , 		1,		5.90089 , 		80,tcp
0,		40 , 		0,		11.0708 , 		80,tcp
0,		40 , 		1,		12.564 , 		80,tcp
1,		20 , 		0,		10.6538 , 		80,tcp
1,		20 , 		1,		12.0381 , 		80,tcp
1,		40 , 		0,		0 , 		80,tcp
1,		40 , 		1,		0 , 		80,tcp
2,		20 , 		0,		0 , 		80,tcp
2,		20 , 		1,		0 , 		80,tcp
2,		40 , 		0,		0 , 		80,tcp
2,		40 , 		1,		0 , 		80,tcp
3,		20 , 		0,		0 , 		80,tcp
3,		20 , 		1,		0 , 		80,tcp
3,		40 , 		0,		0 , 		80,tcp
3,		40 , 		1,		0 , 		80,tcp
4,		20 , 		0,		0 , 		80,tcp
4,		20 , 		1,		0 , 		80,tcp
4,		40 , 		0,		0 , 		80,tcp
4,		40 , 		1,		0 , 		80,tcp
5,		20 , 		0,		0 , 		80,tcp
5,		20 , 		1,		0 , 		80,tcp
5,		40 , 		0,		0 , 		80,tcp
5,		40 , 		1,		0 , 		80,tcp
6,		20 , 		0,		0 , 		80,tcp
6,		20 , 		1,		0 , 		80,tcp
6,		40 , 		0,		0 , 		80,tcp
6,		40 , 		1,		0 , 		80,tcp
7,		20 , 		0,		0 , 		80,tcp
7,		20 , 		1,		0 , 		80,tcp
7,		40 , 		0,		0 , 		80,tcp
7,		40 , 		1,		0 , 		80,tcp
0,		20 , 		0,		5.27767 , 		81,tcp
0,		20 , 		1,		5.92058 , 		81,tcp
0,		40 , 		0,		11.0233 , 		81,tcp
0,		40 , 		1,		12.3451 , 		81,tcp
1,		20 , 		0,		10.7129 , 		81,tcp
1,		20 , 		1,		11.928 , 		81,tcp
1,		40 , 		0,		0 , 		81,tcp
1,		40 , 		1,		0 , 		81,tcp
2,		20 , 		0,		0 , 		81,tcp
2,		20 , 		1,		0 , 		81,tcp
2,		40 , 		0,		0 , 		81,tcp
2,		40 , 		1,		0 , 		81,tcp
3,		20 , 		0,		0 , 		81,tcp
3,		20 , 		1,		0 , 		81,tcp
3,		40 , 		0,		0 , 		81,tcp
3,		40 , 		1,		0 , 		81,tcp
4,		20 , 		0,		0 , 		81,tcp
4,		20 , 		1,		0 , 		81,tcp
4,		40 , 		0,		0 , 		81,tcp
4,		40 , 		1,		0 , 		81,tcp
5,		20 , 		0,		0 , 		81,tcp
5,		20 , 		1,		0 , 		81,tcp
5,		40 , 		0,		0 , 		81,tcp
5,		40 , 		1,		0 , 		81,tcp
6,		20 , 		0,		0 , 		81,tcp
6,		20 , 		1,		0 , 		81,tcp
6,		40 , 		0,		0 , 		81,tcp
6,		40 , 		1,		0 , 		81,tcp
7,		20 , 		0,		0 , 		81,tcp
7,		20 , 		1,		0 , 		81,tcp
7,		40 , 		0,		0 , 		81,tcp
7,		40 , 		1,		0 , 		81,tcp
0,		20 , 		0,		5.42363 , 		82,tcp
0,		20 , 		1,		5.90552 , 		82,tcp
0,		40 , 		0,		11.0396 , 		82,tcp
0,		40 , 		1,		12.2929 , 		82,tcp
1,		20 , 		0,		10.6318 , 		82,tcp
1,		20 , 		1,		11.7358 , 		82,tcp
1,		40 , 		0,		0 , 		82,tcp
1,		40 , 		1,		0 , 		82,tcp
2,		20 , 		0,		0 , 		82,tcp
2,		20 , 		1,		0 , 		82,tcp
2,		40 , 		0,		0 , 		82,tcp
2,		40 , 		1,		0 , 		82,tcp
3,		20 , 		0,		0 , 		82,tcp
3,		20 , 		1,		0 , 		82,tcp
3,		40 , 		0,		0 , 		82,tcp
3,		40 , 		1,		0 , 		82,tcp
4,		20 , 		0,		0 , 		82,tcp
4,		20 , 		1,		0 , 		82,tcp
4,		40 , 		0,		0 , 		82,tcp
4,		40 , 		1,		0 , 		82,tcp
5,		20 , 		0,		0 , 		82,tcp
5,		20 , 		1,		0 , 		82,tcp
5,		40 , 		0,		0 , 		82,tcp
5,		40 , 		1,		0 , 		82,tcp
6,		20 , 		0,		0 , 		82,tcp
6,		20 , 		1,		0 , 		82,tcp
6,		40 , 		0,		0 , 		82,tcp
6,		40 , 		1,		0 , 		82,tcp
7,		20 , 		0,		0 , 		82,tcp
7,		20 , 		1,		0 , 		82,tcp
7,		40 , 		0,		0 , 		82,tcp
7,		40 , 		1,		0 , 		82,tcp
0,		20 , 		0,		5.25103 , 		83,tcp
0,		20 , 		1,		5.88815 , 		83,tcp
0,		40 , 		0,		10.8623 , 		83,tcp
