FlowID,TX bitrate (kbit/s),RX bitrate (kbit/s),meanDelay [s],PacketLoss (%),Throughput (kbps),Mean jitter (s),Protocol
1745,0.07931061785399066,0.08309625093466093,0.4251753205,0.0,0.07740763962326425,0.23659870200000002,UDP
1746,0.06492404066187142,0,0,0,0,0,UDP
1747,0.06492404066187142,0.06493419328174334,0.02021058475,0.0,0.06337647015278458,0.028914209142857143,UDP
1748,0.08151193127584923,0.03204569067061654,0.12024463925000001,60.0,0.031166664741221164,0.10890808,UDP
1749,0.03508003657791029,0.027065510573184383,0.416211117,25.0,0.02568921562813123,0.6110964135,UDP
1750,0.04378712642359905,0.04407847415118714,0.1707122386,0.0,0.04263628845585512,0.151758315,UDP
1751,0.0433087174174295,0.04472215009465694,0.42477110071428575,0.0,0.042035597254641725,0.3154878681666667,UDP
1752,0.0844302369630715,0.0847929111605381,0.023458098,0.0,0.08242780924234511,0.025532282500000003,UDP
1753,0.026260977276482977,0.02611080513839797,0.220925003,0.0,0.02547229922390413,0.14645534100000002,UDP
1754,0.04202530647712978,0.042320037000142495,0.1416427975,0.0,0.04098550888130906,0.0843906538,UDP
1755,0.043768295715229055,0.04381695423432984,0.0237660914,0.0,0.042717205367823356,0.026790440250000002,UDP
1756,0.04376829555658815,0,0,0,0,0,UDP
1757,0.045488800365305636,0.04099155714526618,0.2665389936,16.666666666666664,0.039109790635704696,0.295139362,UDP
1758,0.026260977271693818,0.01776021541404126,0.501342676,0.0,0.017023638395354493,0.624651006,UDP
1759,0.026260977456076452,0,0,0,0,0,UDP
1760,0.036531670000279966,0.03120134864779329,0.10691618475,20.0,0.0303830959892957,0.06208744033333334,UDP
1761,0.04708850216586656,0.047901642746877825,0.16576928333333335,0.0,0.04596445038485518,0.17618629400000002,UDP
1762,0.024671363850848234,0.02471815081846864,0.188561947,0.0,0.02404163169910801,0.07147902466666668,UDP
1763,0.052320557844592115,0.05267132719579608,0.11951411328571429,0.0,0.05107372882819082,0.11158494366666667,UDP
1764,0.027837101534029338,0,0,0,0,0,UDP
1765,0.030312815560479458,0,0,0,0,0,UDP
1766,0.042514555567469324,0.044032115221878255,0.7361336516666667,0.0,0.04126313128654605,0.46479310620000003,UDP
1767,0.03678021135730891,0.03713629019708466,0.19172045883333336,0.0,0.035895386730899786,0.1265000302,UDP
1768,0.05181211647166373,0.05204619180674304,0.07067923571428572,0.0,0.05059297289238919,0.03263797516666667,UDP
1769,0.06393835553952937,0.06497062744910649,0.1606289465,0.0,0.0624060972499357,0.16482906242857145,UDP
1770,0.042003551139342156,0.04192441464966315,0.15423244716666668,0.0,0.04065432813621186,0.15559547880000002,UDP
1771,0.04906185566395172,0.04914290938458248,0.07530398437500001,0.0,0.04788598942192034,0.08176033842857144,UDP
1772,1.6335051786453163,6.185464773692448,0.5644031345,20.0,1.2990170368313965,0.27673915233333335,UDP
1773,0.05314459033602637,0.054091754527691514,0.1957820696,0.0,0.05184192566512936,0.17201976575,UDP
1774,0.03492312231146196,0.035173195311181536,0.1062577376,0.0,0.03408141262349624,0.13188782200000002,UDP
1775,0.019635679199063914,0.01980136865876212,0.16848525633333336,0.0,0.01916520468420613,0.1840930915,UDP
1776,0.022370227764126893,0.022452499401553964,0.10880593766666667,0.0,0.021809664809907942,0.1459981105,UDP
1777,0,0,0.7734889110000001,0.0,0.4848162587297906,0,UDP
1778,0.15420789819352881,0.11061836349514462,0.14728681953333334,28.57142857142857,0.106266960671156,0.06037147657142858,UDP
1779,0.13632378082190783,0.08312089557981922,0.15578642450000002,38.46153846153847,0.08032120148421466,0.07616645471428572,UDP
1780,0.04564711003504205,0.045944571174803876,0.13571081783333336,0.0,0.04457641285603263,0.11230498900000001,UDP
1781,181.1733522307205,757.9510845214149,1.6979370280000001,0.0,0.44103036656725814,0.003225776,UDP
1782,0.025857931850254534,0.017333590722861374,0.38680168550000005,0.0,0.016756400586654962,0.130359645,UDP
1783,0.09219747713247732,0.0872966085510571,0.06000115790909091,8.333333333333332,0.08483906654606374,0.0261752274,UDP
1784,0.057963716835347866,0.05470280512173474,0.2623306127142857,12.5,0.05145340833402369,0.32185959633333333,UDP
1785,0.04746296978255647,0.04862832627265085,0.48146796316666673,0.0,0.046340554425430905,0.21165856260000002,UDP
1786,0,0,0,0,0,0,UDP
1787,0.040936704148383594,0.0417766753273007,0.186398855,0.0,0.039974944206739596,0.239733722,UDP
1788,0.03454608129842967,0.026037219114958723,0.10990645066666668,25.0,0.025227555836591992,0.13799390050000002,UDP
